0~14,3~5,1~12,4~16,3~8,9~11,10~15,0~9,4~13,14~9
7~14,5~10,10~15,0~5,2~4,5~16,2~7,0~5,3~15,14~9
14~14,2~4,1~6,6~8,8~17,6~11,5~7,10~12,2~11,14~9
0~14,2~7,3~8,2~14,0~9,5~17,1~10,0~11,5~7,14~9
14~14,2~4,7~9,4~16,5~7,4~8,2~11,8~13,7~16,14~9
14~7,2~4,0~12,4~16,3~15,5~7,8~17,0~5,13~15,14~9
14~7,3~10,0~5,1~12,2~13,4~9,0~11,5~10,3~8,14~9
7~14,2~7,10~15,6~11,3~8,1~13,4~9,6~11,2~7,14~9
14~7,2~4,0~5,4~6,3~8,0~9,15~17,2~4,4~15,14~9
7~14,5~16,3~5,8~17,4~16,10~15,1~10,2~4,0~11,14~9
7~7,5~16,8~10,5~17,3~15,2~14,10~12,7~9,6~8,14~9
7~14,3~5,10~15,6~8,7~9,8~17,2~4,3~15,0~5,14~9
7~14,2~4,5~16,8~10,2~7,6~11,1~6,6~8,2~9,14~9
0~14,4~9,3~5,6~8,2~7,0~9,4~13,2~4,11~16,14~9
7~14,10~15,2~11,5~17,2~14,0~11,1~12,2~4,0~5,14~9
0~14,11~16,8~17,10~12,5~14,10~15,0~9,4~6,5~16,14~9
7~7,4~11,5~10,4~9,2~11,6~15,4~6,11~13,0~5,14~9
14~7,3~8,2~11,7~9,3~12,0~5,5~17,1~12,9~11,14~9
7~14,4~6,10~15,2~14,1~6,6~8,8~17,0~5,3~8,14~9
14~7,8~13,6~11,3~12,8~17,0~11,7~12,5~10,7~9,14~9
14~7,1~10,6~11,4~13,7~9,4~16,2~4,6~8,4~6,14~9
7~7,9~14,8~17,13~15,1~10,2~4,3~15,6~8,4~11,14~9
0~14,2~4,5~7,4~15,3~8,0~9,3~5,1~12,6~8,14~9
7~14,0~11,3~15,1~6,11~16,3~14,2~13,14~16,0~5,14~9
14~7,4~9,3~10,2~11,5~16,8~17,4~15,8~13,5~7,14~9
0~7,2~4,3~5,6~8,3~15,4~6,2~7,7~9,6~13,14~9
14~7,4~15,6~11,7~12,10~15,8~17,5~7,6~8,2~13,14~9
14~7,8~12,6~8,9~14,2~4,0~5,2~7,5~14,3~12,14~9
0~7,15~17,3~8,4~6,2~4,0~5,2~7,3~8,0~5,14~9
0~7,4~6,2~4,4~13,0~5,8~17,2~11,8~13,2~14,14~9
14~14,15~17,2~4,11~16,3~8,0~9,7~16,3~14,1~6,14~9
7~7,8~13,7~16,10~12,0~11,7~9,3~8,5~17,0~5,14~9
7~14,5~10,15~17,7~9,5~7,4~15,3~5,2~7,7~9,14~9
7~14,1~6,2~7,5~16,1~10,2~4,0~11,3~8,5~17,14~9
0~7,1~13,4~9,6~8,5~17,2~7,8~10,9~11,6~13,14~9
0~7,6~8,4~9,1~6,3~12,5~17,7~16,5~7,8~17,14~9
14~14,5~10,3~5,7~9,5~14,7~12,2~7,1~10,0~5,14~9
14~14,6~8,4~13,7~12,3~5,5~17,2~11,1~13,2~4,14~9
14~14,1~10,0~9,11~13,2~4,15~17,8~10,5~7,4~6,14~9
0~7,3~15,1~13,4~6,0~9,5~10,3~8,5~7,4~16,14~9
0~14,5~10,3~5,2~9,12~14,4~6,2~4,10~12,0~9,14~9
14~14,1~6,2~4,0~11,12~17,5~7,2~11,11~13,2~7,14~9
14~14,4~6,8~13,2~7,12~17,0~5,6~11,8~13,0~5,14~9
14~7,1~6,2~4,1~13,6~15,7~9,5~16,6~15,2~7,14~9
7~7,4~16,2~4,6~11,5~17,4~9,3~14,2~4,1~6,14~9
7~14,5~7,4~8,1~10,0~11,2~14,0~12,2~4,4~6,14~9
0~14,3~5,6~11,4~9,11~13,5~14,8~10,6~15,5~7,14~9
14~14,1~10,15~17,0~12,7~9,3~15,4~13,2~4,13~15,14~9
0~7,4~9,3~15,6~11,7~16,0~9,3~5,0~12,5~7,14~9
14~7,6~11,5~10,4~16,9~11,2~13,5~7,6~8,5~10,14~9
7~7,3~8,6~15,5~16,8~17,2~4,4~16,5~14,3~5,14~9
0~7,8~13,0~5,12~14,14~16,5~17,3~5,2~4,4~16,14~9
7~7,3~15,2~13,3~5,5~14,4~6,11~16,2~4,9~11,14~9
7~14,2~4,0~5,2~11,5~10,6~15,0~9,4~6,2~4,14~9
0~14,2~4,5~17,3~8,5~7,4~13,6~11,5~17,11~16,14~9
0~7,10~12,6~15,5~10,3~5,5~14,8~17,2~7,0~12,14~9
0~14,14~16,6~8,4~11,7~9,6~8,3~5,4~16,2~13,14~9
7~14,5~16,2~4,3~5,2~7,13~15,15~17,2~4,8~10,14~9
0~7,3~12,0~11,8~17,3~15,11~13,3~8,10~12,8~10,14~9
14~14,1~6,6~11,3~15,5~10,0~9,2~4,0~11,5~14,14~9
7~14,4~16,10~12,9~13,13~15,3~5,2~9,5~10,4~16,14~9
14~7,8~13,9~11,5~10,7~12,6~8,12~14,2~4,3~15,14~9
7~7,5~16,7~9,1~12,7~16,3~5,5~17,7~12,0~11,14~9
7~7,0~5,12~14,6~11,3~8,0~5,6~11,0~12,5~7,14~9
7~14,4~6,10~12,12~17,4~16,6~8,2~11,7~9,2~4,14~9
7~14,5~10,3~15,4~6,3~14,15~17,0~12,3~5,4~6,14~9
14~14,3~5,8~10,2~7,5~14,7~12,6~11,3~14,5~7,14~9
14~14,5~7,4~8,1~10,2~14,1~6,4~15,3~8,2~9,14~9
0~7,10~12,4~6,3~7,14~16,6~11,4~6,5~7,7~12,14~9
7~7,2~11,11~13,2~4,3~5,1~12,0~9,9~11,4~6,14~9
7~7,1~12,8~10,2~4,1~6,0~5,7~12,2~4,3~14,14~9
14~7,2~9,4~13,7~16,8~17,0~12,3~5,6~15,5~14,14~9
0~7,5~17,2~4,7~12,5~10,6~15,5~16,2~4,8~13,14~9
7~14,3~5,4~13,7~16,3~12,2~4,0~5,9~11,3~15,14~9
7~14,4~15,2~7,1~6,6~8,8~17,7~12,12~14,8~10,14~9
0~7,3~5,1~6,2~4,5~17,6~11,4~15,2~4,1~12,14~9
0~14,2~4,4~13,6~8,0~9,14~16,3~12,1~6,6~8,14~9
7~7,1~6,3~5,2~11,7~16,5~17,6~8,9~11,4~15,14~9
7~14,4~9,1~6,0~7,4~9,0~11,3~5,2~6,0~9,14~9
14~7,2~9,10~15,2~4,4~16,1~6,10~12,3~5,4~15,14~9
0~14,4~9,5~17,6~15,1~6,14~16,7~9,5~7,8~17,14~9
14~14,2~4,0~7,6~8,4~16,1~12,2~14,4~6,0~5,14~9
7~7,2~4,7~9,2~7,0~5,5~14,4~6,3~12,4~16,14~9
0~7,7~12,6~11,7~16,9~14,0~11,5~17,2~4,9~11,14~9
7~14,6~15,3~12,5~7,4~6,3~5,9~14,4~15,2~4,14~9
0~7,10~15,1~13,4~9,1~6,0~5,9~11,1~10,5~16,14~9
7~14,0~5,2~7,4~6,0~12,6~11,8~10,7~12,6~8,14~9
0~7,8~17,4~15,1~6,7~12,0~11,3~8,5~10,0~5,14~9
14~14,3~8,11~13,4~6,2~4,1~8,8~10,2~4,4~6,14~9
0~7,3~5,0~12,6~11,7~9,3~12,4~6,0~7,3~5,14~9
14~14,5~7,4~9,3~15,0~5,7~9,6~8,5~7,2~4,14~9
14~7,1~6,5~14,1~10,7~16,4~6,3~15,12~14,4~6,14~9
7~14,6~11,4~13,7~9,6~15,4~6,2~14,15~17,8~10,14~9
0~7,3~8,1~12,5~14,8~17,7~9,10~15,6~8,3~10,14~9
0~14,6~8,8~13,7~9,6~8,5~7,2~4,7~9,6~8,14~9
7~14,4~15,8~10,5~12,3~14,2~11,4~6,2~13,5~16,14~9
7~7,1~12,8~10,5~17,2~4,8~10,3~5,2~11,1~6,14~9
7~14,1~6,6~8,0~5,4~9,3~15,7~16,1~12,6~11,14~9
0~7,1~10,0~9,3~12,0~5,2~11,5~17,2~7,9~11,14~9
0~7,3~8,5~17,6~15,2~4,0~9,5~14,8~10,3~5,14~9
7~7,0~5,9~11,3~8,7~9,5~7,2~4,6~11,4~9,14~9
0~14,2~4,1~10,3~14,4~9,5~17,3~8,2~14,5~7,14~9
7~14,0~5,5~10,8~17,5~16,6~8,8~13,5~14,7~9,14~9
14~7,3~5,2~9,1~12,5~7,7~9,6~15,3~12,5~17,14~9
14~7,3~5,5~16,2~4,4~6,6~8,8~10,2~4,1~6,14~9
7~14,5~17,13~15,10~12,9~14,6~11,13~15,4~6,2~4,14~9
14~14,2~4,8~17,0~5,4~6,6~15,5~17,4~9,1~10,14~9
7~7,1~13,3~5,2~4,6~11,3~15,1~13,4~9,5~14,14~9
0~7,3~15,5~10,0~12,6~8,8~13,4~9,1~10,10~15,14~9
7~7,9~14,3~15,7~9,8~17,11~16,2~13,6~15,4~16,14~9
14~7,5~17,7~9,1~13,6~8,2~4,4~6,7~12,6~8,14~9
14~14,0~9,5~7,8~13,0~9,6~11,8~13,4~6,11~16,14~9
0~14,10~12,5~7,4~6,12~14,14~16,2~13,9~11,2~14,14~9
7~7,3~5,1~10,2~4,5~14,8~17,1~10,10~12,7~9,14~9
7~7,1~6,4~15,6~11,8~10,5~7,6~8,3~10,15~17,14~9
14~7,3~10,11~16,3~8,2~4,0~12,3~8,6~15,2~7,14~9
0~7,3~12,2~14,9~11,4~13,10~12,5~17,3~5,2~4,14~9
0~14,2~7,4~6,1~13,3~5,5~16,1~10,3~8,6~15,14~9
7~14,2~4,4~15,3~8,5~10,4~16,2~4,1~6,4~9,14~9
7~7,10~15,2~4,1~12,5~7,6~8,5~17,2~4,7~16,14~9
0~14,5~7,2~9,8~10,2~4,1~13,3~12,5~10,7~16,14~9
0~14,2~13,4~9,5~17,8~10,4~11,3~5,14~16,13~15,14~9
14~7,9~14,14~16,0~5,4~9,5~17,2~4,4~6,6~15,14~9
0~14,1~10,0~9,1~13,3~8,4~16,2~13,9~11,6~8,14~9
14~7,5~10,6~11,0~5,2~7,3~15,1~13,2~7,1~6,14~9
0~7,1~6,4~15,5~16,7~9,0~12,8~17,6~15,7~9,14~9
0~14,3~5,5~7,8~17,2~4,8~13,0~12,7~9,8~17,14~9
7~7,3~12,0~5,5~17,6~11,1~10,7~9,3~5,13~15,14~9
7~14,2~11,0~9,12~14,2~4,5~16,0~5,6~15,5~7,14~9
7~7,6~15,4~6,2~4,6~8,5~7,11~13,6~8,3~5,14~9
0~7,10~15,12~14,0~5,5~17,6~11,5~7,6~8,5~17,14~9
7~14,6~15,12~17,11~16,10~15,8~13,6~11,3~5,7~16,14~9
14~7,13~15,10~12,8~10,6~8,3~14,7~12,5~7,3~10,14~9
7~7,1~8,4~9,5~10,8~17,0~5,5~7,2~4,11~16,14~9
14~14,1~10,3~15,2~4,0~7,5~14,1~6,4~13,6~8,14~9
14~14,5~7,8~17,7~12,4~9,2~4,4~6,0~5,2~7,14~9
7~14,6~8,5~12,2~4,5~17,0~12,1~6,4~13,6~15,14~9
14~7,2~4,10~15,3~12,0~5,4~13,2~7,5~10,3~15,14~9
7~14,2~7,4~15,5~10,3~12,5~14,2~4,0~5,4~15,14~9
7~14,5~7,2~4,3~8,4~15,5~7,0~9,2~4,5~14,14~9
14~7,4~15,8~13,2~7,0~5,7~9,3~10,12~17,0~9,14~9
14~7,0~5,7~9,6~8,7~16,2~4,1~12,13~15,0~11,14~9
14~7,3~14,5~10,4~16,2~7,9~11,8~15,6~8,9~14,14~9
0~7,5~16,3~8,10~12,4~9,2~4,6~11,8~17,2~4,14~9
0~14,7~12,6~8,3~14,0~5,6~8,2~7,1~6,10~15,14~9
0~7,5~10,7~12,9~14,1~13,5~7,2~14,7~16,4~15,14~9
0~7,10~15,1~10,0~12,10~15,3~8,6~11,7~16,2~4,14~9
14~14,2~7,5~10,3~8,12~14,6~11,13~15,3~8,4~6,14~9
7~14,10~15,2~11,3~14,4~6,3~5,4~16,5~17,8~10,14~9
0~14,15~17,3~5,6~15,2~4,1~13,3~8,2~7,8~10,14~9
0~7,6~8,1~6,8~13,0~9,1~6,0~12,4~15,6~8,14~9
14~14,8~17,5~16,2~13,6~11,7~16,2~7,8~13,0~12,14~9
14~14,4~9,5~17,0~5,1~10,2~7,0~9,11~16,4~15,14~9
7~14,6~8,8~17,5~16,13~15,2~7,4~6,6~15,7~12,14~9
14~14,2~4,3~8,2~14,4~13,5~16,3~15,8~13,11~16,14~9
14~14,0~9,15~17,2~4,5~14,0~9,3~12,0~5,8~13,14~9
7~7,5~12,3~5,15~17,5~7,3~5,1~12,3~15,2~4,14~9
0~14,4~16,6~11,5~12,3~8,5~7,8~17,0~5,1~10,14~9
0~14,4~6,2~13,3~5,2~4,0~11,4~9,1~13,13~15,14~9
7~14,5~17,8~10,0~12,2~4,5~17,2~7,10~15,8~10,14~9
0~7,3~5,2~14,6~8,4~6,2~9,7~16,10~12,1~10,14~9
14~14,2~7,5~16,6~15,3~8,7~12,1~6,4~15,1~10,14~9
14~14,2~4,4~15,5~14,8~17,7~12,6~15,4~16,2~4,14~9
14~14,2~13,10~12,5~7,8~10,2~4,0~5,1~10,0~11,14~9
7~7,0~12,3~5,6~8,3~14,15~17,8~10,12~14,5~17,14~9
7~14,8~17,3~8,5~14,1~12,2~4,1~8,3~15,5~16,14~9
7~7,4~6,2~4,0~7,5~17,0~11,7~16,1~13,5~7,14~9
0~14,4~6,2~13,4~16,2~7,10~15,3~12,2~13,0~5,14~9
14~7,3~10,0~5,8~17,5~10,6~8,4~15,8~10,7~9,14~9
14~14,10~12,9~11,8~10,6~15,9~11,3~8,9~14,5~7,14~9
0~14,10~12,5~7,4~6,3~8,2~13,4~6,0~12,9~14,14~9
14~7,5~17,7~9,6~15,7~16,5~14,3~5,13~15,1~10,14~9
0~7,3~8,4~9,2~7,15~17,4~15,7~12,2~4,4~13,14~9
7~14,5~10,7~16,3~14,8~13,4~9,1~6,8~13,4~16,14~9
14~7,10~12,8~13,5~16,12~17,0~9,8~13,6~8,3~5,14~9
0~14,3~5,6~15,2~13,5~16,8~17,5~10,7~12,8~17,14~9
0~7,6~11,2~4,6~8,3~14,15~17,2~4,3~5,0~12,14~9
0~7,10~12,2~4,13~15,1~6,2~4,1~13,4~9,2~11,14~9
0~7,4~13,1~6,0~5,3~12,2~7,4~15,3~8,0~5,14~9
0~14,7~9,1~12,4~6,7~16,2~4,10~12,5~10,4~15,14~9
0~7,14~16,4~9,8~10,11~16,0~12,7~9,9~14,0~5,14~9
0~7,8~10,6~8,15~17,5~10,7~9,0~11,4~16,7~12,14~9
7~7,6~11,7~9,4~6,1~8,0~9,4~15,5~7,0~5,14~9
14~7,1~6,11~13,7~14,9~11,2~4,10~12,1~6,3~8,14~9
0~14,3~12,4~16,3~5,5~7,4~9,9~14,0~5,8~17,14~9
14~7,2~14,6~8,4~6,11~13,4~9,6~8,4~15,5~16,14~9
0~14,1~12,2~7,1~10,0~11,3~8,4~15,3~5,5~14,14~9
0~14,3~12,4~16,0~9,3~8,5~17,3~5,5~14,8~17,14~9
7~14,0~12,1~6,4~9,2~14,3~8,2~7,5~16,8~17,14~9
14~7,2~11,1~10,8~17,4~9,7~16,2~4,3~5,5~17,14~9
7~7,1~6,4~16,7~12,2~4,0~11,4~13,3~5,8~10,14~9
0~14,3~8,2~13,5~7,4~11,14~16,1~12,3~15,2~4,14~9
14~14,1~13,3~15,2~14,6~11,0~12,3~5,2~4,15~17,14~9
7~7,5~17,3~5,0~9,8~13,11~16,1~6,0~9,12~14,14~9
7~14,0~9,2~4,0~5,6~11,8~10,2~7,4~6,2~14,14~9
7~14,4~6,5~16,2~7,8~10,6~15,9~11,4~6,3~5,14~9
7~7,4~11,8~13,4~16,1~12,4~6,3~5,7~12,6~11,14~9
14~7,1~8,4~16,0~9,1~6,0~5,6~8,5~14,13~15,14~9
14~14,5~7,7~12,2~4,1~6,3~14,1~10,2~4,5~17,14~9
7~7,2~14,11~16,2~7,3~8,4~6,1~13,2~4,3~15,14~9
7~7,5~16,4~13,2~4,7~12,9~14,8~17,9~11,5~10,14~9
0~7,3~5,1~10,2~4,0~7,4~6,1~12,2~4,5~16,14~9
7~14,2~4,1~6,5~7,4~16,2~13,5~7,4~6,2~4,14~9
0~7,2~14,0~11,3~5,1~10,12~17,3~15,6~8,3~5,14~9
14~7,2~4,9~11,4~13,5~14,0~9,1~10,0~12,10~15,14~9
14~7,1~6,6~8,3~12,2~13,6~8,3~10,2~4,1~6,14~9
14~7,2~9,5~16,4~15,1~6,2~4,3~12,5~16,2~7,14~9
7~14,8~10,10~15,6~8,5~12,2~7,1~6,0~5,6~8,14~9
0~7,6~8,3~12,5~7,3~5,6~11,4~16,8~13,10~12,14~9
7~14,6~15,4~13,10~12,0~5,6~11,4~9,3~5,13~15,14~9
7~14,1~12,7~9,2~4,8~10,5~16,3~5,1~8,6~11,14~9
0~7,2~4,5~17,8~10,3~5,2~4,1~12,7~9,3~8,14~9
14~14,10~17,14~16,3~5,2~7,7~12,2~4,0~11,3~8,14~9
7~7,2~4,4~15,1~6,6~11,5~7,4~6,3~5,8~10,14~9
7~14,2~4,8~17,1~12,4~13,2~7,13~15,2~13,5~7,14~9
0~7,5~10,3~14,6~8,8~13,1~12,0~9,5~7,7~16,14~9
0~7,15~17,3~8,9~11,3~5,12~14,5~16,8~10,5~17,14~9
7~7,4~6,6~15,3~8,0~9,1~13,2~11,5~7,3~8,14~9
14~7,7~9,9~14,7~16,6~8,3~12,2~4,4~6,2~13,14~9
7~14,6~8,4~6,3~7,6~15,3~8,0~5,3~15,5~16,14~9
0~14,6~11,0~12,8~10,6~15,5~16,4~13,7~9,5~16,14~9
7~14,1~12,3~5,5~10,4~16,1~12,2~4,0~9,1~10,14~9
0~7,5~10,7~9,6~8,8~13,4~9,5~14,8~17,5~7,14~9
0~7,7~12,0~5,1~13,4~6,7~16,3~15,7~9,5~7,14~9
14~7,4~6,2~4,0~7,3~5,6~8,4~16,6~15,0~11,14~9
0~7,2~4,0~12,5~17,3~15,2~4,6~11,4~6,6~15,14~9
14~14,2~13,0~9,1~10,3~15,2~14,0~5,7~9,1~6,14~9
0~7,3~8,0~12,4~16,2~4,0~7,4~13,2~14,11~16,14~9
0~14,3~12,1~10,2~4,5~16,3~15,0~5,1~10,0~9,14~9
7~14,6~11,3~15,5~17,0~9,3~15,2~13,5~7,7~9,14~9
14~7,1~12,6~8,5~17,2~7,6~8,5~14,2~4,8~17,14~9
14~14,5~7,3~5,0~11,15~17,3~5,9~14,4~6,9~11,14~9
14~14,2~4,0~11,3~15,5~17,0~11,5~10,7~16,6~8,14~9
14~14,2~4,8~10,10~15,3~5,2~11,4~9,3~15,2~4,14~9
14~14,4~16,8~17,6~15,10~12,7~9,12~14,3~8,2~4,14~9
7~7,4~6,2~4,0~5,2~11,5~10,2~4,3~5,5~7,14~9
0~14,11~13,1~6,6~15,4~9,1~13,4~6,5~16,8~17,14~9
7~7,1~8,3~5,2~9,6~11,5~7,8~13,0~9,1~10,14~9
7~14,2~13,1~6,6~8,8~17,3~15,0~12,6~11,2~4,14~9
0~14,4~9,5~17,2~4,1~8,15~17,0~5,11~13,2~7,14~9
0~14,3~5,1~10,13~15,10~17,9~11,8~10,5~17,12~14,14~9
14~7,3~14,5~10,6~15,7~9,5~16,10~12,2~4,11~13,14~9
14~14,3~8,4~9,5~17,0~5,6~11,3~8,1~6,0~12,14~9
0~7,3~8,4~6,2~9,6~8,9~11,0~5,1~6,2~14,14~9
7~14,8~13,3~5,10~15,8~13,6~8,4~15,1~13,3~5,14~9
7~14,2~4,5~10,0~5,10~15,6~8,15~17,0~11,3~5,14~9
0~7,6~15,5~14,4~9,10~12,5~7,7~9,0~5,6~8,14~9
14~14,1~6,4~9,1~13,5~7,3~10,1~12,0~5,4~6,14~9
14~7,3~14,6~11,8~10,6~8,9~14,4~6,6~8,9~11,14~9
14~14,0~5,7~12,5~10,3~5,15~17,3~15,2~7,6~11,14~9
7~14,5~7,4~6,3~12,1~10,3~15,1~13,4~6,3~5,14~9
7~14,6~8,3~5,2~6,0~9,5~14,6~8,2~9,0~5,14~9
0~7,12~17,0~12,4~15,2~11,3~8,0~12,2~4,4~13,14~9
7~7,5~17,4~15,3~8,1~6,2~4,3~8,2~14,0~11,14~9
7~7,3~14,2~4,1~6,2~13,3~8,5~16,3~12,2~14,14~9
7~7,2~4,7~9,5~14,13~15,1~6,4~9,2~14,5~16,14~9
0~7,2~4,4~15,0~9,1~13,0~12,3~8,5~14,2~13,14~9
0~7,4~6,0~9,6~8,8~13,2~4,0~9,6~11,3~14,14~9
7~7,8~10,0~5,2~7,0~9,8~10,5~7,7~12,0~9,14~9
0~14,4~15,7~16,2~4,12~17,1~10,6~8,8~13,3~15,14~9
0~7,12~17,2~4,1~13,0~9,5~10,3~8,12~17,0~11,14~9
7~14,4~9,1~6,3~5,5~10,2~7,13~15,8~10,6~8,14~9
7~7,1~6,14~16,4~13,6~8,3~5,0~9,8~13,3~15,14~9
0~7,2~11,0~5,2~4,5~17,1~12,2~11,4~15,0~12,14~9
7~7,5~17,2~4,6~11,4~9,2~4,0~12,1~6,4~13,14~9
0~7,7~16,2~4,3~12,0~11,5~16,3~5,2~7,10~15,14~9
0~14,11~13,4~6,3~5,4~15,3~8,1~10,7~9,0~5,14~9
0~7,6~8,7~9,3~12,2~7,15~17,6~15,3~12,2~11,14~9
0~14,4~6,1~8,0~9,4~6,2~4,3~14,4~9,6~15,14~9
0~14,7~9,3~8,1~6,0~11,3~12,4~6,5~16,8~17,14~9
7~14,9~11,12~17,2~4,0~9,13~15,2~7,6~11,0~5,14~9
7~14,0~5,4~13,3~15,0~12,6~11,5~14,3~8,2~13,14~9
14~7,7~16,5~10,9~14,7~16,8~13,2~11,6~15,2~4,14~9
0~7,12~17,3~5,7~12,4~6,3~8,0~5,4~16,1~12,14~9
0~14,2~7,3~8,1~10,4~9,2~14,6~11,8~10,3~5,14~9
7~14,0~9,8~10,7~14,4~15,1~6,2~4,0~11,1~13,14~9
14~14,6~11,3~12,2~7,1~10,4~9,1~6,3~5,5~10,14~9
14~7,0~5,3~8,1~10,7~12,0~11,5~14,4~6,5~16,14~9
7~14,2~13,7~9,0~12,3~5,2~4,6~8,8~13,2~4,14~9
7~14,2~4,7~12,5~17,3~8,0~5,5~7,2~11,10~15,14~9
0~14,4~13,7~12,2~4,6~15,3~8,0~5,8~10,9~11,14~9
0~7,4~16,1~6,2~4,0~11,8~17,3~12,0~9,3~8,14~9
0~7,1~13,4~16,3~14,7~12,8~13,0~9,3~8,5~16,14~9
0~7,2~4,1~8,4~6,2~4,12~14,1~13,5~16,3~8,14~9
7~14,2~13,3~8,2~7,9~14,2~4,1~8,5~16,0~5,14~9
7~7,5~16,6~11,8~10,3~5,4~13,2~4,15~17,3~14,14~9
14~7,8~17,7~9,5~14,3~8,2~7,6~15,0~5,12~14,14~9
14~7,2~4,5~17,2~11,0~5,3~15,4~16,1~12,10~15,14~9
7~14,8~10,1~12,3~8,4~16,3~15,6~8,8~10,2~7,14~9
7~14,6~8,3~5,6~15,1~6,7~16,2~4,0~12,5~7,14~9
0~14,4~9,1~6,0~5,3~12,4~15,7~9,2~7,10~12,14~9
0~14,4~9,1~13,0~12,14~16,4~15,2~11,5~7,2~4,14~9
7~14,8~13,7~12,6~8,4~15,7~9,4~6,10~15,2~7,14~9
7~14,8~17,3~15,2~4,9~14,0~11,2~4,4~16,5~7,14~9
14~7,9~14,13~15,2~4,1~10,15~17,2~7,7~9,9~11,14~9
7~7,4~13,3~15,0~11,3~5,1~12,8~13,9~14,11~16,14~9
7~14,4~16,9~11,8~17,7~9,5~12,4~6,5~7,8~10,14~9
14~7,8~13,6~8,4~6,13~15,10~17,8~10,7~9,8~17,14~9
0~14,15~17,3~12,6~15,1~10,0~11,3~5,1~8,9~14,14~9
0~7,3~5,5~17,2~7,8~13,3~8,0~5,7~12,3~14,14~9
0~7,3~14,0~9,8~10,3~15,2~4,8~10,0~5,5~7,14~9
14~7,4~16,5~10,3~8,8~13,2~4,9~11,1~10,14~16,14~9
7~7,1~13,7~9,2~7,1~8,6~15,4~9,5~16,0~5,14~9
0~14,7~12,4~6,9~11,12~14,2~4,10~15,4~9,12~17,14~9
0~7,4~9,3~8,2~14,0~5,4~9,2~4,8~13,6~11,14~9
0~7,4~9,2~4,1~6,6~11,1~10,4~16,1~6,9~14,14~9
0~14,8~17,10~15,3~12,6~8,5~17,7~16,0~5,3~15,14~9
0~7,4~9,3~14,10~15,0~5,7~12,10~15,9~11,7~14,14~9
0~14,3~8,5~10,1~12,9~14,6~8,9~11,8~13,6~8,14~9
14~14,5~16,4~6,2~9,1~13,2~4,4~6,0~9,4~13,14~9
14~14,6~8,3~5,7~16,1~6,0~12,1~13,3~14,0~9,14~9
14~14,2~11,5~17,2~4,1~13,4~16,3~15,7~12,5~7,14~9
7~14,5~7,3~5,1~6,0~11,4~9,1~6,14~16,6~8,14~9
7~7,2~4,6~11,1~6,0~7,4~16,3~8,4~15,7~12,14~9
0~7,15~17,7~9,4~6,2~14,5~7,0~5,2~14,3~12,14~9
0~14,4~9,6~8,0~12,1~10,2~4,0~11,3~8,6~15,14~9
14~7,3~14,0~11,6~8,2~4,8~10,0~9,5~14,1~10,14~9
7~7,3~10,0~5,10~15,11~13,4~16,2~4,6~8,1~6,14~9
0~14,9~11,0~9,8~13,2~7,0~5,7~9,0~12,3~8,14~9
7~14,2~7,10~15,5~16,3~8,12~17,7~9,4~13,3~15,14~9
0~7,10~12,8~10,10~15,4~9,7~16,3~8,6~11,5~17,14~9
14~14,5~7,4~15,2~4,8~13,4~6,2~11,6~8,2~4,14~9
14~7,1~6,3~8,4~9,1~13,5~7,4~11,2~4,8~10,14~9
7~7,5~14,4~6,14~16,2~7,5~17,2~4,14~16,10~12,14~9
14~14,1~6,0~11,5~10,0~12,3~8,1~13,2~4,5~7,14~9
7~14,3~15,2~7,6~8,0~5,4~9,3~15,4~13,2~4,14~9
7~14,3~8,2~11,5~7,1~10,5~16,7~9,8~13,3~15,14~9
0~7,8~10,5~17,7~9,1~10,4~15,5~7,2~9,6~8,14~9
14~14,2~4,8~17,1~12,4~15,2~4,1~6,2~7,5~10,14~9
0~14,8~13,3~8,1~10,11~16,3~8,2~9,5~14,4~13,14~9
14~7,0~9,1~6,4~13,6~8,2~7,5~17,4~15,5~7,14~9
7~7,1~6,9~11,3~5,2~14,6~8,7~9,1~13,3~15,14~9
0~14,1~10,4~15,0~11,2~4,3~12,2~7,12~14,3~8,14~9
7~14,2~7,3~15,2~13,5~14,0~11,1~10,3~15,2~11,14~9
7~14,3~5,5~10,2~7,1~12,12~14,4~6,14~16,9~14,14~9
7~14,5~17,4~15,8~10,9~11,1~6,3~5,5~17,6~8,14~9
7~14,8~13,2~7,11~16,0~12,4~6,5~16,3~14,0~9,14~9
14~14,6~11,4~6,2~7,3~8,0~5,6~11,2~7,3~14,14~9
14~14,4~13,1~6,3~15,0~5,4~16,5~7,1~8,2~13,14~9
14~14,2~11,0~9,2~4,0~11,6~15,2~14,7~9,9~11,14~9
14~7,1~6,3~15,6~8,9~11,4~16,3~5,1~8,2~7,14~9
0~7,7~9,6~8,12~17,2~11,5~7,3~8,2~11,1~6,14~9
7~14,5~7,10~15,2~4,0~5,1~6,3~15,6~8,8~13,14~9
0~7,2~4,1~8,3~12,0~5,5~7,2~4,9~11,8~10,14~9
14~7,1~12,4~16,3~15,7~12,2~7,7~16,0~5,1~13,14~9
7~7,6~15,11~13,1~12,8~10,7~11,12~14,4~15,7~16,14~9
14~14,1~13,0~12,9~11,2~4,4~6,6~8,0~5,2~4,14~9
7~7,8~17,3~5,2~4,5~7,6~15,5~16,3~8,9~14,14~9
0~14,6~15,8~10,9~11,2~4,3~5,6~11,1~13,4~6,14~9
7~14,1~13,9~11,0~5,7~9,10~15,12~17,3~8,0~5,14~9
